iter	Logloss
270	0.001403457532
271	0.001403457532
272	0.001403457532
273	0.001403457532
274	0.001403457532
275	0.001403457532
276	0.001403457532
277	0.001403457532
278	0.001403457532
279	0.001403457532
280	0.001403457532
281	0.001403457532
282	0.001403457532
283	0.001403457532
284	0.001403457532
285	0.001403457532
286	0.001403457532
287	0.001403457532
288	0.001403457532
289	0.001403457532
290	0.001403457532
291	0.001403457532
292	0.001403457532
293	0.001403457532
294	0.001403457532
295	0.001403457532
296	0.001403457532
297	0.001403457532
298	0.001403457532
299	0.001403457532
300	0.001403457532
301	0.001403457532
302	0.001403457532
303	0.001403457532
304	0.001403457532
305	0.001403457532
306	0.001403457532
307	0.001403457532
308	0.001403457532
309	0.001403457532
310	0.001403457532
311	0.001403457532
312	0.001403457532
313	0.001403457532
314	0.001403457532
315	0.001403457532
316	0.001403457532
317	0.001403457532
318	0.001403457532
319	0.001403457532
320	0.001403457532
321	0.001403457532
322	0.001403457532
323	0.001403457532
324	0.001403457532
325	0.001403457532
326	0.001403457532
327	0.001403457532
328	0.001403457532
329	0.001403457532
330	0.001403457532
331	0.001403457532
332	0.001403457532
333	0.001403457532
334	0.001403457532
335	0.001403457532
336	0.001403457532
337	0.001403457532
338	0.001403457532
339	0.001403457532
340	0.001403457532
341	0.001403457532
342	0.001403457532
343	0.001403457532
344	0.001403457532
345	0.001403457532
346	0.001403457532
347	0.001403457532
348	0.001403457532
349	0.001403457532
350	0.001403457532
351	0.001403457532
352	0.001403457532
353	0.001403457532
354	0.001403457532
355	0.001403457532
356	0.001403457532
357	0.001403457532
358	0.001403457532
359	0.001403457532
360	0.001403457532
361	0.001403457532
362	0.001403457532
363	0.001403457532
364	0.001403457532
365	0.001403457532
366	0.001403457532
367	0.001403457532
368	0.001403457532
369	0.001403457532
370	0.001403457532
371	0.001403457532
372	0.001403457532
373	0.001403457532
374	0.001403457532
375	0.001403457532
376	0.001403457532
377	0.001403457532
378	0.001403457532
379	0.001403457532
380	0.001403457532
381	0.001403457532
382	0.001403457532
383	0.001403457532
384	0.001403457532
385	0.001403457532
386	0.001403457532
387	0.001403457532
388	0.001403457532
389	0.001403457532
390	0.001403457532
391	0.001403457532
392	0.001403457532
393	0.001403457532
394	0.001403457532
395	0.001403457532
396	0.001403457532
397	0.001403457532
398	0.001403457532
399	0.001403457532
400	0.001403457532
401	0.001403457532
402	0.001403457532
403	0.001403457532
404	0.001403457532
405	0.001403457532
406	0.001403457532
407	0.001403457532
408	0.001403457532
409	0.001403457532
410	0.001403457532
411	0.001403457532
412	0.001403457532
413	0.001403457532
414	0.001403457532
415	0.001403457532
416	0.001403457532
417	0.001403457532
418	0.001403457532
419	0.001403457532
420	0.001403457532
421	0.001403457532
422	0.001403457532
423	0.001403457532
424	0.001403457532
425	0.001403457532
426	0.001403457532
427	0.001403457532
428	0.001403457532
429	0.001403457532
430	0.001403457532
431	0.001403457532
432	0.001403457532
433	0.001403457532
434	0.001403457532
435	0.001403457532
436	0.001403457532
437	0.001403457532
438	0.001403457532
439	0.001403457532
440	0.001403457532
441	0.001403457532
442	0.001403457532
443	0.001403457532
444	0.001403457532
445	0.001403457532
446	0.001403457532
447	0.001403457532
448	0.001403457532
449	0.001403457532
450	0.001403457532
451	0.001403457532
452	0.001403457532
453	0.001403457532
454	0.001403457532
455	0.001403457532
456	0.001403457532
457	0.001403457532
458	0.001403457532
459	0.001403457532
460	0.001403457532
461	0.001403457532
462	0.001403457532
463	0.001403457532
464	0.001403457532
465	0.001403457532
466	0.001403457532
467	0.001403457532
468	0.001403457532
469	0.001403457532
470	0.001403457532
471	0.001403457532
472	0.001403457532
473	0.001403457532
474	0.001403457532
475	0.001403457532
476	0.001403457532
477	0.001403457532
478	0.001403457532
479	0.001403457532
480	0.001403457532
481	0.001403457532
482	0.001403457532
483	0.001403457532
484	0.001403457532
485	0.001403457532
486	0.001403457532
487	0.001403457532
488	0.001403457532
489	0.001403457532
490	0.001403457532
491	0.001403457532
492	0.001403457532
493	0.001403457532
494	0.001403457532
495	0.001403457532
496	0.001403457532
497	0.001403457532
498	0.001403457532
499	0.001403457532
500	0.001403457532
501	0.001403457532
502	0.001403457532
503	0.001403457532
504	0.001403457532
505	0.001403457532
506	0.001403457532
507	0.001403457532
508	0.001403457532
509	0.001403457532
510	0.001403457532
511	0.001403457532
512	0.001403457532
513	0.001403457532
514	0.001403457532
515	0.001403457532
516	0.001403457532
517	0.001403457532
518	0.001403457532
519	0.001403457532
520	0.001403457532
521	0.001403457532
522	0.001403457532
523	0.001403457532
524	0.001403457532
525	0.001403457532
526	0.001403457532
527	0.001403457532
528	0.001403457532
529	0.001403457532
530	0.001403457532
531	0.001403457532
532	0.001403457532
533	0.001403457532
534	0.001403457532
535	0.001403457532
536	0.001403457532
537	0.001403457532
538	0.001403457532
539	0.001403457532
540	0.001403457532
541	0.001403457532
542	0.001403457532
543	0.001403457532
544	0.001403457532
545	0.001403457532
546	0.001403457532
547	0.001403457532
548	0.001403457532
549	0.001403457532
550	0.001403457532
551	0.001403457532
552	0.001403457532
553	0.001403457532
554	0.001403457532
555	0.001403457532
556	0.001403457532
557	0.001403457532
558	0.001403457532
559	0.001403457532
560	0.001403457532
561	0.001403457532
562	0.001403457532
563	0.001403457532
564	0.001403457532
565	0.001403457532
566	0.001403457532
567	0.001403457532
568	0.001403457532
569	0.001403457532
570	0.001403457532
571	0.001403457532
572	0.001403457532
573	0.001403457532
574	0.001403457532
575	0.001403457532
576	0.001403457532
577	0.001403457532
578	0.001403457532
579	0.001403457532
580	0.001403457532
581	0.001403457532
582	0.001403457532
583	0.001403457532
584	0.001403457532
585	0.001403457532
586	0.001403457532
587	0.001403457532
588	0.001403457532
589	0.001403457532
590	0.001403457532
591	0.001403457532
592	0.001403457532
593	0.001403457532
594	0.001403457532
595	0.001403457532
596	0.001403457532
597	0.001403457532
598	0.001403457532
599	0.001403457532
600	0.001403457532
601	0.001403457532
602	0.001403457532
603	0.001403457532
604	0.001403457532
605	0.001403457532
606	0.001403457532
607	0.001403457532
608	0.001403457532
609	0.001403457532
610	0.001403457532
611	0.001403457532
612	0.001403457532
613	0.001403457532
614	0.001403457532
615	0.001403457532
616	0.001403457532
617	0.001403457532
618	0.001403457532
619	0.001403457532
620	0.001403457532
621	0.001403457532
622	0.001403457532
623	0.001403457532
624	0.001403457532
625	0.001403457532
626	0.001403457532
627	0.001403457532
628	0.001403457532
629	0.001403457532
630	0.001403457532
631	0.001403457532
632	0.001403457532
633	0.001403457532
634	0.001403457532
635	0.001403457532
636	0.001403457532
637	0.001403457532
638	0.001403457532
639	0.001403457532
640	0.001403457532
641	0.001403457532
642	0.001403457532
643	0.001403457532
644	0.001403457532
645	0.001403457532
646	0.001403457532
647	0.001403457532
648	0.001403457532
649	0.001403457532
650	0.001403457532
651	0.001403457532
652	0.001403457532
653	0.001403457532
654	0.001403457532
655	0.001403457532
656	0.001403457532
657	0.001403457532
658	0.001403457532
659	0.001403457532
660	0.001403457532
661	0.001403457532
662	0.001403457532
663	0.001403457532
664	0.001403457532
665	0.001403457532
666	0.001403457532
667	0.001403457532
668	0.001403457532
669	0.001403457532
670	0.001403457532
671	0.001403457532
672	0.001403457532
673	0.001403457532
674	0.001403457532
675	0.001403457532
676	0.001403457532
677	0.001403457532
678	0.001403457532
679	0.001403457532
680	0.001403457532
681	0.001403457532
682	0.001403457532
683	0.001403457532
684	0.001403457532
685	0.001403457532
686	0.001403457532
687	0.001403457532
688	0.001403457532
689	0.001403457532
690	0.001403457532
691	0.001403457532
692	0.001403457532
693	0.001403457532
694	0.001403457532
695	0.001403457532
696	0.001403457532
697	0.001403457532
698	0.001403457532
699	0.001403457532
700	0.001403457532
701	0.001403457532
702	0.001403457532
703	0.001403457532
704	0.001403457532
705	0.001403457532
706	0.001403457532
707	0.001403457532
708	0.001403457532
709	0.001403457532
710	0.001403457532
711	0.001403457532
712	0.001403457532
713	0.001403457532
714	0.001403457532
715	0.001403457532
716	0.001403457532
717	0.001403457532
718	0.001403457532
719	0.001403457532
720	0.001403457532
721	0.001403457532
722	0.001403457532
723	0.001403457532
724	0.001403457532
725	0.001403457532
726	0.001403457532
727	0.001403457532
728	0.001403457532
729	0.001403457532
730	0.001403457532
731	0.001403457532
732	0.001403457532
733	0.001403457532
734	0.001403457532
735	0.001403457532
736	0.001403457532
737	0.001403457532
738	0.001403457532
739	0.001403457532
740	0.001403457532
741	0.001403457532
742	0.001403457532
743	0.001403457532
744	0.001403457532
745	0.001403457532
746	0.001403457532
747	0.001403457532
748	0.001403457532
749	0.001403457532
750	0.001403457532
751	0.001403457532
752	0.001403457532
753	0.001403457532
754	0.001403457532
755	0.001403457532
756	0.001403457532
757	0.001403457532
758	0.001403457532
759	0.001403457532
760	0.001403457532
761	0.001403457532
762	0.001403457532
763	0.001403457532
764	0.001403457532
765	0.001403457532
766	0.001403457532
767	0.001403457532
768	0.001403457532
769	0.001403457532
770	0.001403457532
771	0.001403457532
772	0.001403457532
773	0.001403457532
774	0.001403457532
775	0.001403457532
776	0.001403457532
777	0.001403457532
778	0.001403457532
779	0.001403457532
780	0.001403457532
781	0.001403457532
782	0.001403457532
783	0.001403457532
784	0.001403457532
785	0.001403457532
786	0.001403457532
787	0.001403457532
788	0.001403457532
789	0.001403457532
790	0.001403457532
791	0.001403457532
792	0.001403457532
793	0.001403457532
794	0.001403457532
795	0.001403457532
796	0.001403457532
797	0.001403457532
798	0.001403457532
799	0.001403457532
800	0.001403457532
801	0.001403457532
802	0.001403457532
803	0.001403457532
804	0.001403457532
805	0.001403457532
806	0.001403457532
807	0.001403457532
808	0.001403457532
809	0.001403457532
810	0.001403457532
811	0.001403457532
812	0.001403457532
813	0.001403457532
814	0.001403457532
815	0.001403457532
816	0.001403457532
817	0.001403457532
818	0.001403457532
819	0.001403457532
820	0.001403457532
821	0.001403457532
822	0.001403457532
823	0.001403457532
824	0.001403457532
825	0.001403457532
826	0.001403457532
827	0.001403457532
828	0.001403457532
829	0.001403457532
830	0.001403457532
831	0.001403457532
832	0.001403457532
833	0.001403457532
834	0.001403457532
835	0.001403457532
836	0.001403457532
837	0.001403457532
838	0.001403457532
839	0.001403457532
840	0.001403457532
841	0.001403457532
842	0.001403457532
843	0.001403457532
844	0.001403457532
845	0.001403457532
846	0.001403457532
847	0.001403457532
848	0.001403457532
849	0.001403457532
850	0.001403457532
851	0.001403457532
852	0.001403457532
853	0.001403457532
854	0.001403457532
855	0.001403457532
856	0.001403457532
857	0.001403457532
858	0.001403457532
859	0.001403457532
860	0.001403457532
861	0.001403457532
862	0.001403457532
863	0.001403457532
864	0.001403457532
865	0.001403457532
866	0.001403457532
867	0.001403457532
868	0.001403457532
869	0.001403457532
870	0.001403457532
871	0.001403457532
872	0.001403457532
873	0.001403457532
874	0.001403457532
875	0.001403457532
876	0.001403457532
877	0.001403457532
878	0.001403457532
879	0.001403457532
880	0.001403457532
881	0.001403457532
882	0.001403457532
883	0.001403457532
884	0.001403457532
885	0.001403457532
886	0.001403457532
887	0.001403457532
888	0.001403457532
889	0.001403457532
890	0.001403457532
891	0.001403457532
892	0.001403457532
893	0.001403457532
894	0.001403457532
895	0.001403457532
896	0.001403457532
897	0.001403457532
898	0.001403457532
899	0.001403457532
900	0.001403457532
901	0.001403457532
902	0.001403457532
903	0.001403457532
904	0.001403457532
905	0.001403457532
906	0.001403457532
907	0.001403457532
908	0.001403457532
909	0.001403457532
910	0.001403457532
911	0.001403457532
912	0.001403457532
913	0.001403457532
914	0.001403457532
915	0.001403457532
916	0.001403457532
917	0.001403457532
918	0.001403457532
919	0.001403457532
920	0.001403457532
921	0.001403457532
922	0.001403457532
923	0.001403457532
924	0.001403457532
925	0.001403457532
926	0.001403457532
927	0.001403457532
928	0.001403457532
929	0.001403457532
930	0.001403457532
931	0.001403457532
932	0.001403457532
933	0.001403457532
934	0.001403457532
935	0.001403457532
936	0.001403457532
937	0.001403457532
938	0.001403457532
939	0.001403457532
940	0.001403457532
941	0.001403457532
942	0.001403457532
943	0.001403457532
944	0.001403457532
945	0.001403457532
946	0.001403457532
947	0.001403457532
948	0.001403457532
949	0.001403457532
950	0.001403457532
951	0.001403457532
952	0.001403457532
953	0.001403457532
954	0.001403457532
955	0.001403457532
956	0.001403457532
957	0.001403457532
958	0.001403457532
959	0.001403457532
960	0.001403457532
961	0.001403457532
962	0.001403457532
963	0.001403457532
964	0.001403457532
965	0.001403457532
966	0.001403457532
967	0.001403457532
968	0.001403457532
969	0.001403457532
970	0.001403457532
971	0.001403457532
972	0.001403457532
973	0.001403457532
974	0.001403457532
975	0.001403457532
976	0.001403457532
977	0.001403457532
978	0.001403457532
979	0.001403457532
980	0.001403457532
981	0.001403457532
982	0.001403457532
983	0.001403457532
984	0.001403457532
985	0.001403457532
986	0.001403457532
987	0.001403457532
988	0.001403457532
989	0.001403457532
990	0.001403457532
991	0.001403457532
992	0.001403457532
993	0.001403457532
994	0.001403457532
995	0.001403457532
996	0.001403457532
997	0.001403457532
998	0.001403457532
999	0.001403457532
